SurveyPointId,Easting,Northing,AtBlckGlz,Balearic,CamBlckGlzA,CamBlckGlzB,CmedPuAm,EbBlckGlz,EbPuAm,EbPuCom,GrItAm,IbAm,IbCom,ItAm,ItCom,MasAm,PuAm,PuCom,SoItVesCaAm,Biclst,dbscan
183500-69-005,533131.83,4387811.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,0.0,0.0,0.0,0,15
183500-72-003,533126.28,4387785.61,0.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15
183500-72-004,533133.13,4387788.09,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15
183500-75-001,533122.29,4387794.7,0.0,49.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15
183500-81-001,533106.14,4387778.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15
183500-81-002,533115.78,4387772.14,0.0,46.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.38,0.0,0.0,0.0,0.0,0.0,1,15
183500-81-003,533112.47,4387783.89,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,1,15
183500-81-004,533119.41,4387786.25,9.09,11.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15
18391a-63-001,532480.43,4387511.28,0.0,0.0,0.0,0.0,0.0,0.0,102.5,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1
18452b-14-001,533138.8,4387766.58,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15
18452b-14-003,533179.11,4387750.88,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7.3,0.0,0.0,0.0,0.0,1,15
18452b-14-004,533168.92,4387745.62,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15
18452b-14-005,533179.43,4387737.56,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15
18452b-14-006,533187.73,4387741.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.09,0.0,0.0,0.0,0.0,0.0,0,15
18452b-14-007,533195.92,4387733.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.1,0.0,0.0,0.0,0.0,0.0,0,15
18452b-14-008,533201.9,4387740.55,0.0,43.1,0.0,0.0,0.0,0.0,112.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15
18452b-14-009,533209.58,4387750.57,0.0,0.0,0.0,0.0,0.0,0.0,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15
18452b-14-010,533208.5,4387761.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0,15
18452b-73-003,533146.7,4387765.28,0.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15
18452b-73-005,533157.87,4387742.47,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15
18452b-73-006,533172.81,4387739.64,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15
18452b-73-007,533172.11,4387722.77,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,0.0,0.0,0.0,0.0,0.0,1,15
18452b-73-008,533177.81,4387715.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,0.0,0.0,0.0,0.0,0.0,0,15
18452b-76-005,533151.76,4387745.44,0.0,0.0,0.0,0.0,0.0,0.0,64.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15
18452b-76-006,533165.0,4387740.28,0.0,3.68,0.0,0.0,0.0,0.0,9.79,0.0,0.0,0.0,0.0,9.24,0.0,0.0,0.0,0.0,19.08,1,15
18452b-76-007,533170.86,4387733.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.150000000000006,0.0,0.0,0.0,0.0,0.0,0,15
18452b-78-002,533168.24,4387765.48,0.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15
18452b-78-005,533186.4,4387733.49,0.0,222.8,0.0,0.0,0.0,0.0,139.5,45.6,0.0,0.0,0.0,68.6,0.0,0.0,0.0,10.3,0.0,1,15
18452b-84-004,533144.66,4387741.85,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,0.0,0.0,0.0,0.0,0.0,1,15
18452b-84-005,533167.66,4387741.29,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,0.0,0.0,0.0,10.27,0.0,0.0,0.0,0.0,0.0,0,15
18452b-84-007,533180.79,4387720.92,0.0,0.0,0.0,0.0,0.0,0.0,17.4,0.0,0.0,0.0,0.0,56.1,0.0,0.0,0.0,0.0,0.0,0,15
18452b-84-008,533185.55,4387709.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0,15
19005a-72-309,533359.71,4388888.71,0.0,58.89999999999999,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16
19005a-75-308,533405.86,4388969.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.8,0.0,0.0,0.0,0.0,0.0,0,16
19005a-75-311,533390.43,4388925.36,0.0,0.0,0.0,0.0,0.0,0.0,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16
19005a-81-313,533400.33,4388937.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6,0.0,0.0,0.0,0.0,0.0,0,16
19007b-05-401,533341.85,4388812.83,0.0,0.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,746.4000000000001,0.0,0.0,0.0,0.0,0.0,0,17
19007b-05-402,533335.66,4388814.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.8,0.0,0.0,0.0,0.0,0.0,0,17
19007b-05-403,533326.58,4388812.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.2000000000001,0.0,0.0,0.0,0.0,54.5,0,17
19007b-14-401,533341.12,4388822.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,67.6,0.0,0.0,0.0,0.0,0.0,0,17
19007b-14-402,533343.27,4388819.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,3,17
19007b-14-404,533323.18,4388823.29,0.0,0.0,0.0,0.0,0.0,0.0,18.1,0.0,0.0,0.0,0.0,20.1,0.0,0.0,0.0,0.0,0.0,0,17
19007b-72-401,533279.2,4388835.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,0,17
19007b-74-401,533344.46,4388842.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0,0.0,0.0,0.0,0.0,0.0,0,17
19007b-75-404,533316.96,4388814.72,0.0,22.0,0.0,0.0,0.0,0.0,0.0,23.1,0.0,0.0,0.0,103.4,0.0,0.0,0.0,0.0,79.6,1,17
19007b-78-402,533291.52,4388844.02,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17
190080-05-203,533293.88,4388793.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.6,0.0,0.0,0.0,0.0,0.0,0,17
190080-05-204,533293.24,4388802.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.15,0.0,0.0,0.0,0.0,47.84,0,17
190080-14-202,533271.55,4388779.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,0.0,0.0,0.0,0.0,0.0,0,17
190080-14-204,533272.02,4388789.33,0.0,14.6,6.8,0.0,0.0,0.0,20.4,0.0,0.0,0.0,0.0,146.7,0.0,0.0,0.0,0.0,17.4,1,17
190080-14-205,533278.87,4388812.34,0.0,0.0,0.0,0.0,0.0,0.0,61.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17
190080-69-201,533283.84,4388774.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.63,0,17
190080-72-201,533325.97,4388773.25,0.0,0.0,0.0,0.0,0.0,0.0,28.200000000000003,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17
190080-73-201,533303.22,4388775.93,0.0,0.0,0.0,0.0,0.0,0.0,76.6,0.0,0.0,0.0,0.0,42.3,0.0,0.0,0.0,0.0,0.0,0,17
190080-73-204,533303.7,4388804.01,0.0,0.0,0.0,0.0,0.0,0.0,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17
190080-74-204,533265.86,4388806.29,0.0,0.0,0.0,0.0,0.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17
190080-75-201,533316.27,4388773.88,0.0,0.0,0.0,0.0,0.0,0.0,82.60000000000001,0.0,0.0,0.0,0.0,78.3,0.0,0.0,0.0,0.0,0.0,0,17
190080-75-202,533314.8,4388778.42,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.7,1,17
190080-75-203,533313.2,4388790.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8,0.0,0.0,0.0,0.0,0.0,0,17
190080-75-204,533315.82,4388800.73,0.0,0.0,0.0,0.0,0.0,0.0,60.6,0.0,0.0,0.0,0.0,328.0,0.0,0.0,0.0,0.0,85.1,0,17
190080-75-205,533317.07,4388807.51,0.0,0.0,0.0,0.0,0.0,0.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.09,0,17
190080-78-201,533336.28,4388769.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,63.900000000000006,0.0,0.0,12.3,0.0,0.0,0,17
190080-78-202,533335.81,4388779.18,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17
190080-78-203,533335.94,4388789.39,0.0,0.0,0.0,0.0,0.0,0.0,14.74,0.0,0.0,0.0,0.0,15.77,0.0,0.0,0.0,0.0,0.0,0,17
190080-78-204,533336.4,4388801.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.48,0,17
190080-78-205,533231.6,4388811.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.5,0.0,0.0,0.0,0.0,34.8,0,17
190080-81-201,533345.63,4388771.01,0.0,0.0,0.0,0.0,0.0,0.0,68.2,0.0,0.0,0.0,0.0,77.3,0.0,0.0,0.0,0.0,0.0,0,17
190080-81-202,533343.87,4388780.32,0.0,0.0,0.0,0.0,0.0,0.0,128.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8,0,17
190080-81-203,533345.46,4388790.43,0.0,0.0,0.0,0.0,0.0,0.0,67.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7,0,17
190080-81-204,533346.27,4388802.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0,17
190090-05-101,533320.46,4388697.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2,0.0,0.0,0.0,0.0,0.0,0,17
190090-05-102,533319.73,4388708.19,0.0,0.0,4.8,0.0,0.0,0.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17
190090-14-107,533342.85,4388719.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.9,0.0,0.0,0.0,0.0,0.0,0,17
190090-69-105,533299.35,4388698.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.8,0.0,0.0,0.0,0.0,0.0,0,17
190090-72-102,533287.75,4388724.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0,17
190090-72-104,533289.4,4388700.18,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,0,17
190090-72-105,533319.97,4388733.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,0.0,0.0,0.0,0.0,0.0,0,17
190090-72-106,533317.61,4388723.49,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0,17
190090-74-102,533309.1,4388707.14,0.0,0.0,0.0,0.0,0.0,0.0,76.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17
190090-74-104,533310.21,4388727.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0.0,0.0,0.0,0.0,0.0,0,17
190090-75-107,533339.57,4388723.03,0.0,0.0,0.0,0.0,0.0,0.0,35.099999999999994,0.0,0.0,0.0,0.0,92.6,0.0,0.0,0.0,0.0,129.5,0,17
190090-78-105,533331.95,4388700.36,0.0,0.0,0.0,0.0,0.0,0.0,46.6,0.0,0.0,0.0,0.0,197.9,0.0,0.0,0.0,0.0,0.0,0,17
190090-78-106,533333.37,4388709.8,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,132.9,10.0,0.0,0.0,0.0,0.0,0,17
